ProgramId,Title,Description,Availability,Duration,EducationLevel,TargetLevel,Capacity,CreatedAt,ProgramPostStatus,MentorProfileId,DomainId,SubDomainId,mentor_total_programs
330,Mastering Full Stack Development,This mentorship focuses on Full Stack Development with practical applications.,Available,,graduate,Beginner,9,2025-10-07 00:00:00,0,451,1,3,5
314,Frontend Development for Beginners,This mentorship focuses on Frontend Development with practical applications.,Available,,senior,Beginner,2,2025-04-07 00:00:00,0,196,1,2,3
118,Introduction to Career Coaching,This mentorship focuses on Career Coaching with practical applications.,Available,,sophomore,Junior,4,2025-05-27 00:00:00,0,207,4,22,5
2688,Hands-on Mobile Development Training,This mentorship focuses on Mobile Development with practical applications.,Available,,junior,Mid,5,2024-05-15 00:00:00,0,1424,1,4,4
2549,DevOps & Cloud for Real Projects,This mentorship focuses on DevOps & Cloud with practical applications.,Available,,sophomore,Junior,2,2024-11-10 00:00:00,0,1127,1,5,5
2982,Mastering Data Engineering,This mentorship focuses on Data Engineering with practical applications.,Available,,graduate,Beginner,6,2024-12-08 00:00:00,0,1331,2,13,3
2908,Mastering Data Science,This mentorship focuses on Data Science with practical applications.,Available,,graduate,Mid,6,2024-03-12 00:00:00,0,1072,2,12,4
1031,Full Stack Development for Beginners,This mentorship focuses on Full Stack Development with practical applications.,Available,,junior,Mid,7,2025-05-27 00:00:00,0,258,1,3,3
3000,Mastering Branding,This mentorship focuses on Branding with practical applications.,Available,,sophomore,Mid,4,2025-09-20 00:00:00,0,1237,3,18,4
2259,Introduction to Data Engineering,This mentorship focuses on Data Engineering with practical applications.,Available,,junior,Junior,2,2025-08-01 00:00:00,0,1248,2,13,4
1386,Mobile Development for Beginners,This mentorship focuses on Mobile Development with practical applications.,Available,,freshman,Beginner,1,2025-10-15 00:00:00,0,62,1,4,2
2308,Introduction to Motion Design,This mentorship focuses on Motion Design with practical applications.,Available,,graduate,Mid,10,2025-08-14 00:00:00,0,483,3,17,3
1995,Mastering DevOps & Cloud,This mentorship focuses on DevOps & Cloud with practical applications.,Available,,freshman,Junior,6,2025-08-22 00:00:00,0,19,1,5,3
942,Data Analysis for Beginners,This mentorship focuses on Data Analysis with practical applications.,Available,,graduate,Mid,7,2025-10-12 00:00:00,0,392,2,11,4
1953,Deep Learning for Beginners,This mentorship focuses on Deep Learning with practical applications.,Available,,senior,Junior,7,2025-07-14 00:00:00,0,287,2,8,5
1398,Hands-on Frontend Development Training,This mentorship focuses on Frontend Development with practical applications.,Available,,graduate,Senior,1,2024-03-21 00:00:00,0,1282,1,2,2
2502,Introduction to Data Analysis,This mentorship focuses on Data Analysis with practical applications.,Available,,graduate,Mid,10,2025-08-23 00:00:00,0,260,2,11,3
1452,Introduction to Frontend Development,This mentorship focuses on Frontend Development with practical applications.,Available,,senior,Mid,6,2024-12-25 00:00:00,0,933,1,2,3
355,Mastering Data Science,This mentorship focuses on Data Science with practical applications.,Available,,senior,Junior,3,2024-07-06 00:00:00,0,946,2,12,5
500,Mastering Machine Learning,This mentorship focuses on Machine Learning with practical applications.,Available,,graduate,Junior,5,2025-10-05 00:00:00,0,549,2,7,3
396,Frontend Development for Real Projects,This mentorship focuses on Frontend Development with practical applications.,Available,,sophomore,Beginner,2,2025-04-21 00:00:00,0,1336,1,2,3
2240,DevOps & Cloud for Real Projects,This mentorship focuses on DevOps & Cloud with practical applications.,Available,,senior,Senior,5,2025-07-10 00:00:00,0,544,1,5,2
411,Mastering Data Engineering,This mentorship focuses on Data Engineering with practical applications.,Available,,sophomore,Junior,10,2025-01-28 00:00:00,0,435,2,13,4
1402,Introduction to Backend Development,This mentorship focuses on Backend Development with practical applications.,Available,,sophomore,Senior,1,2025-05-05 00:00:00,0,917,1,1,4
2747,Graphic Design for Beginners,This mentorship focuses on Graphic Design with practical applications.,Available,,senior,Junior,9,2025-06-22 00:00:00,0,1390,3,16,3
1535,Hands-on Full Stack Development Training,This mentorship focuses on Full Stack Development with practical applications.,Available,,senior,Senior,3,2025-08-09 00:00:00,0,756,1,3,4
1821,Graphic Design for Real Projects,This mentorship focuses on Graphic Design with practical applications.,Available,,freshman,Senior,3,2025-05-11 00:00:00,0,273,3,16,5
1678,Introduction to UI/UX Design,This mentorship focuses on UI/UX Design with practical applications.,Available,,graduate,Mid,9,2025-09-11 00:00:00,0,364,3,14,3
1559,Hands-on Deep Learning Training,This mentorship focuses on Deep Learning with practical applications.,Available,,senior,Beginner,4,2025-04-03 00:00:00,0,1270,2,8,4
2810,Hands-on Career Coaching Training,This mentorship focuses on Career Coaching with practical applications.,Available,,graduate,Senior,4,2025-05-28 00:00:00,0,1402,4,22,5
1397,Hands-on Machine Learning Training,This mentorship focuses on Machine Learning with practical applications.,Available,,freshman,Junior,4,2025-10-14 00:00:00,1,918,2,7,4
2617,Frontend Development for Beginners,This mentorship focuses on Frontend Development with practical applications.,Available,,junior,Junior,3,2025-02-24 00:00:00,0,29,1,2,3
584,Mastering UI/UX Design,This mentorship focuses on UI/UX Design with practical applications.,Available,,sophomore,Mid,5,2025-08-19 00:00:00,0,413,3,14,3
287,Mastering Computer Vision,This mentorship focuses on Computer Vision with practical applications.,Available,,freshman,Senior,6,2024-08-07 00:00:00,0,482,2,9,2
2462,Introduction to Computer Vision,This mentorship focuses on Computer Vision with practical applications.,Available,,junior,Mid,10,2025-07-03 00:00:00,0,818,2,9,1
454,Graphic Design for Real Projects,This mentorship focuses on Graphic Design with practical applications.,Available,,freshman,Beginner,10,2025-09-13 00:00:00,0,913,3,16,3
29,Hands-on Graphic Design Training,This mentorship focuses on Graphic Design with practical applications.,Available,,graduate,Senior,6,2025-09-23 00:00:00,0,1016,3,16,5
857,Hands-on Mobile Development Training,This mentorship focuses on Mobile Development with practical applications.,Available,,junior,Mid,5,2025-10-12 00:00:00,0,1337,1,4,4
221,Hands-on Natural Language Processing Training,This mentorship focuses on Natural Language Processing with practical applications.,Available,,freshman,Junior,8,2024-03-27 00:00:00,0,414,2,10,3
1960,Entrepreneurship for Real Projects,This mentorship focuses on Entrepreneurship with practical applications.,Available,,freshman,Beginner,8,2025-07-02 00:00:00,0,1129,4,23,2
159,Machine Learning for Real Projects,This mentorship focuses on Machine Learning with practical applications.,Available,,junior,Beginner,9,2025-10-03 00:00:00,0,311,2,7,4
30,Introduction to Deep Learning,This mentorship focuses on Deep Learning with practical applications.,Available,,sophomore,Senior,1,2025-06-02 00:00:00,0,28,2,8,3
1634,Hands-on DevOps & Cloud Training,This mentorship focuses on DevOps & Cloud with practical applications.,Available,,senior,Senior,3,2025-10-08 00:00:00,0,97,1,5,5
2807,Introduction to Business Analysis,This mentorship focuses on Business Analysis with practical applications.,Available,,graduate,Senior,5,2025-03-17 00:00:00,0,1402,4,20,5
1873,Product Management for Beginners,This mentorship focuses on Product Management with practical applications.,Available,,senior,Senior,9,2025-05-20 00:00:00,0,873,4,19,4
1878,Full Stack Development for Beginners,This mentorship focuses on Full Stack Development with practical applications.,Available,,junior,Mid,3,2024-08-14 00:00:00,0,657,1,3,4
2400,Hands-on DevOps & Cloud Training,This mentorship focuses on DevOps & Cloud with practical applications.,Available,,junior,Junior,6,2024-01-15 00:00:00,0,646,1,5,5
2347,Motion Design for Real Projects,This mentorship focuses on Motion Design with practical applications.,Available,,sophomore,Senior,10,2025-09-08 00:00:00,0,970,3,17,4
1499,Mastering Entrepreneurship,This mentorship focuses on Entrepreneurship with practical applications.,Available,,graduate,Junior,6,2025-03-13 00:00:00,0,377,4,23,2
2941,Hands-on Computer Vision Training,This mentorship focuses on Computer Vision with practical applications.,Available,,graduate,Senior,2,2025-08-22 00:00:00,0,299,2,9,4
1709,Full Stack Development for Beginners,This mentorship focuses on Full Stack Development with practical applications.,Available,,sophomore,Beginner,7,2025-04-08 00:00:00,0,1203,1,3,3
36,Full Stack Development for Beginners,This mentorship focuses on Full Stack Development with practical applications.,Available,,graduate,Senior,8,2024-01-06 00:00:00,0,479,1,3,3
143,Mastering Data Analysis,This mentorship focuses on Data Analysis with practical applications.,Available,,senior,Beginner,8,2025-08-08 00:00:00,0,1478,2,11,4
116,Introduction to DevOps & Cloud,This mentorship focuses on DevOps & Cloud with practical applications.,Available,,graduate,Senior,6,2025-09-12 00:00:00,0,1043,1,5,3
2969,Data Science for Real Projects,This mentorship focuses on Data Science with practical applications.,Available,,sophomore,Mid,8,2025-09-19 00:00:00,0,800,2,12,4
441,Mastering System Design,This mentorship focuses on System Design with practical applications.,Available,,junior,Mid,7,2025-01-31 00:00:00,0,912,1,6,3
2457,Introduction to Career Coaching,This mentorship focuses on Career Coaching with practical applications.,Available,,freshman,Beginner,9,2025-01-18 00:00:00,0,596,4,22,3
1048,Hands-on Machine Learning Training,This mentorship focuses on Machine Learning with practical applications.,Available,,graduate,Junior,6,2025-02-24 00:00:00,0,1205,2,7,2
2937,DevOps & Cloud for Beginners,This mentorship focuses on DevOps & Cloud with practical applications.,Available,,freshman,Beginner,5,2025-09-13 00:00:00,0,1159,1,5,4
2311,Hands-on Graphic Design Training,This mentorship focuses on Graphic Design with practical applications.,Available,,sophomore,Beginner,6,2025-07-15 00:00:00,0,958,3,16,3
2336,Introduction to Natural Language Processing,This mentorship focuses on Natural Language Processing with practical applications.,Available,,junior,Beginner,10,2024-11-09 00:00:00,0,949,2,10,4
1726,Hands-on Frontend Development Training,This mentorship focuses on Frontend Development with practical applications.,Available,,graduate,Mid,6,2025-10-13 00:00:00,0,466,1,2,5
1152,Mastering Mobile Development,This mentorship focuses on Mobile Development with practical applications.,Available,,freshman,Beginner,6,2025-07-10 00:00:00,0,1291,1,4,4
2231,Deep Learning for Beginners,This mentorship focuses on Deep Learning with practical applications.,Available,,freshman,Senior,4,2024-04-10 00:00:00,0,1243,2,8,1
2276,Mastering System Design,This mentorship focuses on System Design with practical applications.,Available,,freshman,Mid,5,2024-11-02 00:00:00,0,268,1,6,2
689,Mastering Full Stack Development,This mentorship focuses on Full Stack Development with practical applications.,Available,,junior,Senior,9,2024-09-08 00:00:00,0,670,1,3,4
2153,Hands-on Mobile Development Training,This mentorship focuses on Mobile Development with practical applications.,Available,,junior,Beginner,9,2025-02-10 00:00:00,0,1063,1,4,4
2820,DevOps & Cloud for Real Projects,This mentorship focuses on DevOps & Cloud with practical applications.,Available,,freshman,Mid,8,2024-06-24 00:00:00,0,490,1,5,5
2561,Mobile Development for Real Projects,This mentorship focuses on Mobile Development with practical applications.,Available,,sophomore,Junior,5,2025-08-19 00:00:00,0,319,1,4,3
676,Hands-on Computer Vision Training,This mentorship focuses on Computer Vision with practical applications.,Available,,freshman,Junior,7,2025-10-14 00:00:00,0,4,2,9,1
1522,Backend Development for Real Projects,This mentorship focuses on Backend Development with practical applications.,Available,,senior,Mid,6,2025-09-21 00:00:00,0,924,1,1,2
946,Mastering Machine Learning,This mentorship focuses on Machine Learning with practical applications.,Available,,sophomore,Mid,2,2025-05-08 00:00:00,0,1463,2,7,3
2392,Branding for Beginners,This mentorship focuses on Branding with practical applications.,Available,,senior,Junior,5,2025-06-14 00:00:00,0,624,3,18,3
2640,Introduction to Frontend Development,This mentorship focuses on Frontend Development with practical applications.,Available,,freshman,Junior,2,2025-02-25 00:00:00,0,941,1,2,5
1210,Hands-on Branding Training,This mentorship focuses on Branding with practical applications.,Available,,junior,Mid,8,2025-05-08 00:00:00,0,746,3,18,3
480,Introduction to Machine Learning,This mentorship focuses on Machine Learning with practical applications.,Available,,senior,Senior,4,2025-08-11 00:00:00,0,302,2,7,4
1360,Product Design for Beginners,This mentorship focuses on Product Design with practical applications.,Available,,graduate,Mid,6,2025-05-28 00:00:00,0,794,3,15,3
534,Introduction to Frontend Development,This mentorship focuses on Frontend Development with practical applications.,Available,,senior,Junior,8,2024-09-22 00:00:00,0,553,1,2,5
2772,Hands-on Data Science Training,This mentorship focuses on Data Science with practical applications.,Available,,senior,Beginner,4,2025-09-25 00:00:00,0,443,2,12,3
350,Mobile Development for Real Projects,This mentorship focuses on Mobile Development with practical applications.,Available,,graduate,Beginner,3,2025-04-08 00:00:00,0,1015,1,4,4
679,DevOps & Cloud for Real Projects,This mentorship focuses on DevOps & Cloud with practical applications.,Available,,senior,Senior,10,2024-12-19 00:00:00,0,1426,1,5,4
62,Backend Development for Real Projects,This mentorship focuses on Backend Development with practical applications.,Available,,senior,Junior,8,2025-07-07 00:00:00,0,1225,1,1,5
2855,System Design for Real Projects,This mentorship focuses on System Design with practical applications.,Available,,graduate,Junior,6,2024-06-27 00:00:00,0,370,1,6,5
2676,Hands-on Frontend Development Training,This mentorship focuses on Frontend Development with practical applications.,Available,,sophomore,Beginner,5,2025-06-03 00:00:00,0,1076,1,2,3
798,Mastering Mobile Development,This mentorship focuses on Mobile Development with practical applications.,Available,,junior,Beginner,4,2025-08-30 00:00:00,0,362,1,4,4
1958,Entrepreneurship for Beginners,This mentorship focuses on Entrepreneurship with practical applications.,Available,,junior,Mid,10,2025-09-30 00:00:00,0,1245,4,23,3
1976,Product Design for Beginners,This mentorship focuses on Product Design with practical applications.,Available,,junior,Junior,2,2025-02-25 00:00:00,0,313,3,15,3
2880,Mastering Motion Design,This mentorship focuses on Motion Design with practical applications.,Available,,sophomore,Mid,7,2025-04-27 00:00:00,0,529,3,17,4
1394,Mastering Data Analysis,This mentorship focuses on Data Analysis with practical applications.,Available,,graduate,Mid,10,2024-04-16 00:00:00,0,918,2,11,4
1616,Motion Design for Real Projects,This mentorship focuses on Motion Design with practical applications.,Available,,senior,Beginner,1,2025-01-30 00:00:00,0,248,3,17,3
2946,Mastering Full Stack Development,This mentorship focuses on Full Stack Development with practical applications.,Available,,sophomore,Beginner,8,2025-06-27 00:00:00,0,326,1,3,4
2529,Introduction to UI/UX Design,This mentorship focuses on UI/UX Design with practical applications.,Available,,freshman,Beginner,7,2025-09-15 00:00:00,0,960,3,14,4
163,UI/UX Design for Real Projects,This mentorship focuses on UI/UX Design with practical applications.,Available,,graduate,Senior,3,2025-10-07 00:00:00,0,113,3,14,3
129,Introduction to Business Analysis,This mentorship focuses on Business Analysis with practical applications.,Available,,junior,Mid,4,2025-07-31 00:00:00,0,1436,4,20,5
935,Hands-on Entrepreneurship Training,This mentorship focuses on Entrepreneurship with practical applications.,Available,,graduate,Mid,8,2025-01-06 00:00:00,0,464,4,23,3
2182,Introduction to Frontend Development,This mentorship focuses on Frontend Development with practical applications.,Available,,senior,Beginner,10,2025-08-14 00:00:00,0,251,1,2,4
383,Introduction to Business Analysis,This mentorship focuses on Business Analysis with practical applications.,Available,,senior,Mid,8,2025-07-13 00:00:00,0,848,4,20,4
1067,Hands-on Natural Language Processing Training,This mentorship focuses on Natural Language Processing with practical applications.,Available,,freshman,Beginner,8,2025-07-13 00:00:00,0,1061,2,10,3
2466,Hands-on Frontend Development Training,This mentorship focuses on Frontend Development with practical applications.,Available,,freshman,Junior,2,2024-08-24 00:00:00,0,1031,1,2,1
1438,System Design for Real Projects,This mentorship focuses on System Design with practical applications.,Available,,graduate,Junior,3,2025-08-12 00:00:00,0,974,1,6,1
2075,Branding for Beginners,This mentorship focuses on Branding with practical applications.,Available,,graduate,Junior,10,2025-10-12 00:00:00,0,548,3,18,4
2905,Introduction to Motion Design,This mentorship focuses on Motion Design with practical applications.,Available,,graduate,Beginner,2,2025-05-05 00:00:00,0,964,3,17,3
2555,Mastering Data Analysis,This mentorship focuses on Data Analysis with practical applications.,Available,,freshman,Mid,6,2025-03-28 00:00:00,0,1153,2,11,4
1693,Full Stack Development for Real Projects,This mentorship focuses on Full Stack Development with practical applications.,Available,,freshman,Junior,5,2025-06-17 00:00:00,0,199,1,3,5
1706,DevOps & Cloud for Real Projects,This mentorship focuses on DevOps & Cloud with practical applications.,Available,,junior,Mid,5,2025-07-12 00:00:00,0,967,1,5,3
407,UI/UX Design for Real Projects,This mentorship focuses on UI/UX Design with practical applications.,Available,,graduate,Beginner,4,2025-02-01 00:00:00,0,638,3,14,3
1021,Backend Development for Real Projects,This mentorship focuses on Backend Development with practical applications.,Available,,sophomore,Beginner,3,2025-07-23 00:00:00,0,77,1,1,3
3049,Mastering Backend Development,This mentorship focuses on Backend Development with practical applications.,Available,,freshman,Beginner,2,2025-02-18 00:00:00,0,982,1,1,5
2124,Graphic Design for Beginners,This mentorship focuses on Graphic Design with practical applications.,Available,,freshman,Junior,6,2024-09-12 00:00:00,0,1134,3,16,2
465,Mastering Branding,This mentorship focuses on Branding with practical applications.,Available,,sophomore,Mid,5,2025-09-20 00:00:00,0,734,3,18,5
628,Introduction to Graphic Design,This mentorship focuses on Graphic Design with practical applications.,Available,,graduate,Junior,7,2025-08-29 00:00:00,0,58,3,16,5
75,Introduction to DevOps & Cloud,This mentorship focuses on DevOps & Cloud with practical applications.,Available,,junior,Beginner,10,2025-09-26 00:00:00,0,210,1,5,2
2241,System Design for Beginners,This mentorship focuses on System Design with practical applications.,Available,,senior,Beginner,6,2025-04-19 00:00:00,0,468,1,6,4
1862,Data Analysis for Beginners,This mentorship focuses on Data Analysis with practical applications.,Available,,senior,Beginner,3,2025-10-05 00:00:00,0,845,2,11,5
2769,Hands-on Entrepreneurship Training,This mentorship focuses on Entrepreneurship with practical applications.,Available,,freshman,Beginner,6,2024-09-15 00:00:00,1,79,4,23,2
654,Introduction to Frontend Development,This mentorship focuses on Frontend Development with practical applications.,Available,,junior,Beginner,2,2025-08-26 00:00:00,0,1032,1,2,4
85,Mastering Graphic Design,This mentorship focuses on Graphic Design with practical applications.,Available,,graduate,Mid,10,2025-01-21 00:00:00,0,243,3,16,5
357,Computer Vision for Beginners,This mentorship focuses on Computer Vision with practical applications.,Available,,junior,Senior,5,2024-02-22 00:00:00,0,1442,2,9,2
3107,Mastering Full Stack Development,This mentorship focuses on Full Stack Development with practical applications.,Available,,freshman,Mid,9,2025-09-30 00:00:00,0,123,1,3,5
23,Deep Learning for Real Projects,This mentorship focuses on Deep Learning with practical applications.,Available,,freshman,Beginner,6,2025-01-18 00:00:00,0,749,2,8,2
725,Hands-on Backend Development Training,This mentorship focuses on Backend Development with practical applications.,Available,,graduate,Junior,8,2024-09-02 00:00:00,0,222,1,1,2
1820,Graphic Design for Real Projects,This mentorship focuses on Graphic Design with practical applications.,Available,,freshman,Junior,9,2024-11-28 00:00:00,0,273,3,16,5
1880,Hands-on Mobile Development Training,This mentorship focuses on Mobile Development with practical applications.,Available,,sophomore,Senior,6,2024-11-28 00:00:00,0,657,1,4,4
2476,Branding for Beginners,This mentorship focuses on Branding with practical applications.,Available,,senior,Mid,7,2025-01-12 00:00:00,0,1372,3,18,5
838,Frontend Development for Beginners,This mentorship focuses on Frontend Development with practical applications.,Available,,graduate,Beginner,3,2024-03-02 00:00:00,0,862,1,2,5
1447,Mastering Backend Development,This mentorship focuses on Backend Development with practical applications.,Available,,sophomore,Mid,6,2025-03-10 00:00:00,0,249,1,1,3
2968,Computer Vision for Real Projects,This mentorship focuses on Computer Vision with practical applications.,Available,,junior,Senior,3,2025-09-16 00:00:00,0,800,2,9,4
895,Mastering DevOps & Cloud,This mentorship focuses on DevOps & Cloud with practical applications.,Available,,junior,Mid,7,2025-10-17 00:00:00,0,897,1,5,5
1810,Branding for Beginners,This mentorship focuses on Branding with practical applications.,Available,,senior,Senior,7,2024-05-28 00:00:00,0,1011,3,18,2
2463,Hands-on UI/UX Design Training,This mentorship focuses on UI/UX Design with practical applications.,Available,,freshman,Senior,7,2024-10-06 00:00:00,0,631,3,14,3
115,DevOps & Cloud for Beginners,This mentorship focuses on DevOps & Cloud with practical applications.,Available,,sophomore,Junior,9,2024-05-29 00:00:00,0,1043,1,5,3
2960,DevOps & Cloud for Beginners,This mentorship focuses on DevOps & Cloud with practical applications.,Available,,freshman,Senior,3,2025-03-18 00:00:00,0,22,1,5,4
1916,Mastering Career Coaching,This mentorship focuses on Career Coaching with practical applications.,Available,,senior,Junior,6,2024-12-18 00:00:00,0,797,4,22,4
1680,Introduction to DevOps & Cloud,This mentorship focuses on DevOps & Cloud with practical applications.,Available,,junior,Mid,2,2025-08-22 00:00:00,0,471,1,5,4
2619,Hands-on Frontend Development Training,This mentorship focuses on Frontend Development with practical applications.,Available,,sophomore,Junior,7,2025-08-04 00:00:00,0,29,1,2,3
903,Mastering Motion Design,This mentorship focuses on Motion Design with practical applications.,Available,,graduate,Senior,3,2024-11-12 00:00:00,0,829,3,17,4
1998,Introduction to Data Science,This mentorship focuses on Data Science with practical applications.,Available,,junior,Junior,3,2025-04-28 00:00:00,0,296,2,12,3
2618,Frontend Development for Real Projects,This mentorship focuses on Frontend Development with practical applications.,Available,,graduate,Mid,6,2025-03-27 00:00:00,0,29,1,2,3
1655,Mastering Computer Vision,This mentorship focuses on Computer Vision with practical applications.,Available,,sophomore,Junior,10,2024-06-15 00:00:00,0,1479,2,9,2
2987,Hands-on Data Science Training,This mentorship focuses on Data Science with practical applications.,Available,,senior,Beginner,4,2024-03-22 00:00:00,0,1307,2,12,4
2042,Hands-on Data Analysis Training,This mentorship focuses on Data Analysis with practical applications.,Available,,graduate,Beginner,9,2025-08-07 00:00:00,0,600,2,11,4
1159,Introduction to Full Stack Development,This mentorship focuses on Full Stack Development with practical applications.,Available,,senior,Mid,6,2024-07-26 00:00:00,0,203,1,3,5
1502,Introduction to Frontend Development,This mentorship focuses on Frontend Development with practical applications.,Available,,freshman,Senior,8,2025-02-24 00:00:00,0,1155,1,2,5
840,Mastering Frontend Development,This mentorship focuses on Frontend Development with practical applications.,Available,,senior,Beginner,10,2025-08-18 00:00:00,0,862,1,2,5
3184,Backend Development for Real Projects,This mentorship focuses on Backend Development with practical applications.,Available,,senior,Mid,7,2025-05-04 00:00:00,0,587,1,1,4
2587,DevOps & Cloud for Beginners,This mentorship focuses on DevOps & Cloud with practical applications.,Available,,sophomore,Mid,5,2024-11-17 00:00:00,0,567,1,5,4
1160,Introduction to Frontend Development,This mentorship focuses on Frontend Development with practical applications.,Available,,freshman,Junior,9,2024-10-29 00:00:00,0,203,1,2,5
1629,Frontend Development for Beginners,This mentorship focuses on Frontend Development with practical applications.,Available,,sophomore,Senior,6,2025-05-15 00:00:00,0,1181,1,2,2
438,Mastering System Design,This mentorship focuses on System Design with practical applications.,Available,,freshman,Junior,7,2025-10-12 00:00:00,0,1041,1,6,3
734,Mastering Career Coaching,This mentorship focuses on Career Coaching with practical applications.,Available,,senior,Junior,5,2025-08-04 00:00:00,0,1040,4,22,3
524,System Design for Beginners,This mentorship focuses on System Design with practical applications.,Available,,sophomore,Beginner,2,2025-09-22 00:00:00,0,66,1,6,3
2621,Branding for Beginners,This mentorship focuses on Branding with practical applications.,Available,,sophomore,Junior,3,2025-08-21 00:00:00,1,963,3,18,3
1556,Mastering Product Design,This mentorship focuses on Product Design with practical applications.,Available,,sophomore,Mid,3,2025-08-31 00:00:00,0,1303,3,15,3
1494,Business Analysis for Beginners,This mentorship focuses on Business Analysis with practical applications.,Available,,graduate,Senior,4,2025-09-10 00:00:00,0,877,4,20,3
3108,Introduction to Mobile Development,This mentorship focuses on Mobile Development with practical applications.,Available,,freshman,Mid,5,2025-10-10 00:00:00,0,123,1,4,5
442,Introduction to Frontend Development,This mentorship focuses on Frontend Development with practical applications.,Available,,freshman,Junior,5,2025-04-17 00:00:00,0,912,1,2,3
1242,Backend Development for Beginners,This mentorship focuses on Backend Development with practical applications.,Available,,sophomore,Mid,5,2025-03-02 00:00:00,0,410,1,1,4
3121,Hands-on Backend Development Training,This mentorship focuses on Backend Development with practical applications.,Available,,junior,Junior,2,2025-10-06 00:00:00,0,164,1,1,1
27,Hands-on Product Design Training,This mentorship focuses on Product Design with practical applications.,Available,,senior,Senior,1,2024-11-19 00:00:00,0,1016,3,15,5
2791,Backend Development for Beginners,This mentorship focuses on Backend Development with practical applications.,Available,,sophomore,Junior,3,2025-02-16 00:00:00,0,855,1,1,3
2328,Introduction to DevOps & Cloud,This mentorship focuses on DevOps & Cloud with practical applications.,Available,,sophomore,Beginner,3,2025-07-07 00:00:00,0,555,1,5,2
694,Introduction to Full Stack Development,This mentorship focuses on Full Stack Development with practical applications.,Available,,junior,Senior,7,2025-04-17 00:00:00,0,648,1,3,4
1436,Introduction to Project Management,This mentorship focuses on Project Management with practical applications.,Available,,senior,Junior,7,2025-03-05 00:00:00,0,763,4,21,3
347,Mastering System Design,This mentorship focuses on System Design with practical applications.,Available,,sophomore,Beginner,9,2024-08-19 00:00:00,0,85,1,6,1
1463,Product Management for Real Projects,This mentorship focuses on Product Management with practical applications.,Available,,junior,Mid,10,2025-09-23 00:00:00,0,190,4,19,4
128,Hands-on Business Analysis Training,This mentorship focuses on Business Analysis with practical applications.,Available,,junior,Senior,2,2025-07-22 00:00:00,0,1436,4,20,5
2360,Data Engineering for Real Projects,This mentorship focuses on Data Engineering with practical applications.,Available,,junior,Junior,7,2025-08-27 00:00:00,0,1345,2,13,4
1261,Introduction to Data Engineering,This mentorship focuses on Data Engineering with practical applications.,Available,,junior,Mid,4,2025-06-15 00:00:00,0,951,2,13,5
1911,Mastering Backend Development,This mentorship focuses on Backend Development with practical applications.,Available,,senior,Mid,3,2025-06-22 00:00:00,0,1297,1,1,3
2054,Introduction to Full Stack Development,This mentorship focuses on Full Stack Development with practical applications.,Available,,freshman,Mid,3,2025-09-17 00:00:00,0,827,1,3,4
1588,Hands-on Full Stack Development Training,This mentorship focuses on Full Stack Development with practical applications.,Available,,senior,Mid,7,2025-01-31 00:00:00,0,718,1,3,5
3067,Hands-on Mobile Development Training,This mentorship focuses on Mobile Development with practical applications.,Available,,senior,Beginner,1,2025-05-06 00:00:00,0,1112,1,4,5
21,Introduction to Machine Learning,This mentorship focuses on Machine Learning with practical applications.,Available,,freshman,Mid,8,2025-02-15 00:00:00,0,39,2,7,3
1781,DevOps & Cloud for Real Projects,This mentorship focuses on DevOps & Cloud with practical applications.,Available,,senior,Senior,8,2025-06-14 00:00:00,0,948,1,5,5
2859,Introduction to Backend Development,This mentorship focuses on Backend Development with practical applications.,Available,,junior,Senior,7,2025-02-02 00:00:00,0,981,1,1,2
3199,Hands-on Product Design Training,This mentorship focuses on Product Design with practical applications.,Available,,senior,Mid,10,2025-05-03 00:00:00,0,1400,3,15,4
32,Mastering Deep Learning,This mentorship focuses on Deep Learning with practical applications.,Available,,graduate,Senior,5,2025-09-29 00:00:00,0,28,2,8,3
1254,Hands-on Data Analysis Training,This mentorship focuses on Data Analysis with practical applications.,Available,,senior,Beginner,1,2025-02-15 00:00:00,0,643,2,11,2
1154,UI/UX Design for Real Projects,This mentorship focuses on UI/UX Design with practical applications.,Available,,junior,Mid,3,2024-10-19 00:00:00,0,159,3,14,4
65,Mastering Computer Vision,This mentorship focuses on Computer Vision with practical applications.,Available,,senior,Senior,10,2025-02-21 00:00:00,0,1037,2,9,1
657,Frontend Development for Real Projects,This mentorship focuses on Frontend Development with practical applications.,Available,,graduate,Mid,1,2024-11-20 00:00:00,0,575,1,2,3
434,Hands-on Mobile Development Training,This mentorship focuses on Mobile Development with practical applications.,Available,,freshman,Senior,10,2025-05-24 00:00:00,0,147,1,4,5
1064,Deep Learning for Real Projects,This mentorship focuses on Deep Learning with practical applications.,Available,,graduate,Beginner,2,2025-04-07 00:00:00,1,231,2,8,3
2380,Mastering Backend Development,This mentorship focuses on Backend Development with practical applications.,Available,,junior,Senior,9,2025-09-29 00:00:00,0,1236,1,1,4
2353,Introduction to Data Science,This mentorship focuses on Data Science with practical applications.,Available,,freshman,Senior,1,2025-06-29 00:00:00,0,238,2,12,1
3140,Mobile Development for Real Projects,This mentorship focuses on Mobile Development with practical applications.,Available,,junior,Mid,3,2025-09-24 00:00:00,0,881,1,4,3
1704,System Design for Beginners,This mentorship focuses on System Design with practical applications.,Available,,sophomore,Senior,2,2025-06-29 00:00:00,0,1373,1,6,3
