ProgramId,Title,Description,Availability,Duration,EducationLevel,TargetLevel,Capacity,CreatedAt,ProgramPostStatus,MentorProfileId,DomainId,SubDomainId
2678,Hands-on Full Stack Development Training,This mentorship focuses on Full Stack Development with practical applications.,Available,,senior,Mid,4,2025-07-07 00:00:00,0,781,1,3
2506,Introduction to Data Analysis,This mentorship focuses on Data Analysis with practical applications.,Available,,senior,Beginner,2,2025-10-17 00:00:00,0,1423,2,11
2373,Mastering DevOps & Cloud,This mentorship focuses on DevOps & Cloud with practical applications.,Available,,junior,Beginner,3,2025-03-05 00:00:00,0,194,1,5
1630,DevOps & Cloud for Real Projects,This mentorship focuses on DevOps & Cloud with practical applications.,Available,,junior,Mid,10,2025-01-12 00:00:00,0,97,1,5
292,Backend Development for Beginners,This mentorship focuses on Backend Development with practical applications.,Available,,senior,Beginner,3,2025-07-10 00:00:00,0,973,1,1
1112,Mastering Mobile Development,This mentorship focuses on Mobile Development with practical applications.,Available,,sophomore,Senior,10,2025-09-17 00:00:00,0,250,1,4
409,Introduction to Motion Design,This mentorship focuses on Motion Design with practical applications.,Available,,graduate,Mid,8,2025-06-08 00:00:00,0,638,3,17
25,Product Design for Beginners,This mentorship focuses on Product Design with practical applications.,Available,,junior,Junior,3,2024-08-15 00:00:00,0,1016,3,15
2992,Mastering Frontend Development,This mentorship focuses on Frontend Development with practical applications.,Available,,junior,Mid,5,2023-12-18 00:00:00,0,720,1,2
433,DevOps & Cloud for Beginners,This mentorship focuses on DevOps & Cloud with practical applications.,Available,,junior,Mid,3,2025-02-07 00:00:00,0,147,1,5
1611,Frontend Development for Beginners,This mentorship focuses on Frontend Development with practical applications.,Available,,senior,Mid,10,2025-04-12 00:00:00,0,1141,1,2
1939,System Design for Real Projects,This mentorship focuses on System Design with practical applications.,Available,,junior,Mid,8,2024-03-12 00:00:00,0,1348,1,6
1802,DevOps & Cloud for Beginners,This mentorship focuses on DevOps & Cloud with practical applications.,Available,,freshman,Beginner,7,2025-08-10 00:00:00,0,432,1,5
453,Hands-on Graphic Design Training,This mentorship focuses on Graphic Design with practical applications.,Available,,graduate,Beginner,10,2025-07-28 00:00:00,0,913,3,16
1557,Hands-on Deep Learning Training,This mentorship focuses on Deep Learning with practical applications.,Available,,graduate,Beginner,2,2024-10-06 00:00:00,0,1270,2,8
2921,Product Design for Beginners,This mentorship focuses on Product Design with practical applications.,Available,,sophomore,Senior,9,2025-09-18 00:00:00,0,520,3,15
2134,Introduction to Backend Development,This mentorship focuses on Backend Development with practical applications.,Available,,senior,Senior,3,2024-04-13 00:00:00,0,1357,1,1
978,Backend Development for Real Projects,This mentorship focuses on Backend Development with practical applications.,Available,,graduate,Beginner,9,2024-12-24 00:00:00,0,1130,1,1
2568,Introduction to Natural Language Processing,This mentorship focuses on Natural Language Processing with practical applications.,Available,,senior,Beginner,1,2025-07-02 00:00:00,0,572,2,10
2346,Motion Design for Real Projects,This mentorship focuses on Motion Design with practical applications.,Available,,sophomore,Mid,2,2025-04-14 00:00:00,0,970,3,17
2382,Mastering Full Stack Development,This mentorship focuses on Full Stack Development with practical applications.,Available,,sophomore,Junior,3,2025-04-04 00:00:00,0,972,1,3
1047,Machine Learning for Real Projects,This mentorship focuses on Machine Learning with practical applications.,Available,,junior,Mid,5,2024-11-25 00:00:00,0,1205,2,7
2497,Introduction to Full Stack Development,This mentorship focuses on Full Stack Development with practical applications.,Available,,graduate,Junior,2,2024-10-22 00:00:00,1,491,1,3
1050,Graphic Design for Real Projects,This mentorship focuses on Graphic Design with practical applications.,Available,,freshman,Beginner,6,2024-02-16 00:00:00,1,1053,3,16
1084,Introduction to Graphic Design,This mentorship focuses on Graphic Design with practical applications.,Available,,junior,Senior,5,2025-06-24 00:00:00,0,446,3,16
1766,Hands-on Backend Development Training,This mentorship focuses on Backend Development with practical applications.,Available,,sophomore,Mid,6,2025-07-26 00:00:00,0,1341,1,1
740,Mastering Natural Language Processing,This mentorship focuses on Natural Language Processing with practical applications.,Available,,graduate,Beginner,3,2025-08-08 00:00:00,1,835,2,10
1444,Data Analysis for Beginners,This mentorship focuses on Data Analysis with practical applications.,Available,,junior,Beginner,10,2025-08-01 00:00:00,0,769,2,11
229,Full Stack Development for Real Projects,This mentorship focuses on Full Stack Development with practical applications.,Available,,senior,Senior,8,2025-08-05 00:00:00,0,546,1,3
2095,Introduction to Entrepreneurship,This mentorship focuses on Entrepreneurship with practical applications.,Available,,junior,Mid,6,2025-10-06 00:00:00,0,1148,4,23
2599,Introduction to Business Analysis,This mentorship focuses on Business Analysis with practical applications.,Available,,senior,Senior,3,2024-12-19 00:00:00,0,89,4,20
3168,Introduction to Backend Development,This mentorship focuses on Backend Development with practical applications.,Available,,freshman,Junior,4,2025-10-14 00:00:00,0,1109,1,1
234,Mastering Product Management,This mentorship focuses on Product Management with practical applications.,Available,,junior,Mid,10,2024-04-14 00:00:00,0,82,4,19
1871,Introduction to Business Analysis,This mentorship focuses on Business Analysis with practical applications.,Available,,junior,Junior,8,2025-02-25 00:00:00,0,873,4,20
777,Mastering Graphic Design,This mentorship focuses on Graphic Design with practical applications.,Available,,senior,Senior,3,2024-04-24 00:00:00,0,923,3,16
637,Introduction to Branding,This mentorship focuses on Branding with practical applications.,Available,,graduate,Beginner,6,2025-02-14 00:00:00,0,1395,3,18
1361,Hands-on Motion Design Training,This mentorship focuses on Motion Design with practical applications.,Available,,senior,Senior,10,2025-07-17 00:00:00,0,794,3,17
1689,Mastering Frontend Development,This mentorship focuses on Frontend Development with practical applications.,Available,,freshman,Senior,10,2025-10-05 00:00:00,0,599,1,2
2895,Hands-on Natural Language Processing Training,This mentorship focuses on Natural Language Processing with practical applications.,Available,,freshman,Mid,9,2025-08-30 00:00:00,0,966,2,10
2668,Mastering Mobile Development,This mentorship focuses on Mobile Development with practical applications.,Available,,senior,Beginner,10,2025-06-11 00:00:00,0,744,1,4
948,Business Analysis for Real Projects,This mentorship focuses on Business Analysis with practical applications.,Available,,senior,Mid,10,2025-10-08 00:00:00,0,571,4,20
1462,Hands-on Project Management Training,This mentorship focuses on Project Management with practical applications.,Available,,junior,Senior,2,2025-08-20 00:00:00,0,190,4,21
2337,Natural Language Processing for Beginners,This mentorship focuses on Natural Language Processing with practical applications.,Available,,graduate,Beginner,5,2025-01-21 00:00:00,0,949,2,10
424,Hands-on Motion Design Training,This mentorship focuses on Motion Design with practical applications.,Available,,freshman,Beginner,10,2025-06-12 00:00:00,0,672,3,17
1886,Mobile Development for Beginners,This mentorship focuses on Mobile Development with practical applications.,Available,,junior,Mid,9,2025-08-17 00:00:00,0,467,1,4
2006,Backend Development for Beginners,This mentorship focuses on Backend Development with practical applications.,Available,,junior,Mid,4,2025-02-04 00:00:00,0,673,1,1
1218,Frontend Development for Beginners,This mentorship focuses on Frontend Development with practical applications.,Available,,sophomore,Beginner,4,2025-02-12 00:00:00,0,277,1,2
1346,Hands-on Frontend Development Training,This mentorship focuses on Frontend Development with practical applications.,Available,,freshman,Mid,3,2025-07-17 00:00:00,0,1459,1,2
1521,System Design for Beginners,This mentorship focuses on System Design with practical applications.,Available,,graduate,Senior,2,2025-09-20 00:00:00,0,924,1,6
2064,Entrepreneurship for Beginners,This mentorship focuses on Entrepreneurship with practical applications.,Available,,graduate,Mid,8,2024-10-08 00:00:00,0,240,4,23
1421,Mastering Frontend Development,This mentorship focuses on Frontend Development with practical applications.,Available,,junior,Beginner,5,2024-05-26 00:00:00,0,56,1,2
2127,Hands-on Full Stack Development Training,This mentorship focuses on Full Stack Development with practical applications.,Available,,graduate,Beginner,4,2025-05-15 00:00:00,0,1007,1,3
2419,Mastering Backend Development,This mentorship focuses on Backend Development with practical applications.,Available,,senior,Junior,2,2023-12-31 00:00:00,0,1017,1,1
1470,Hands-on Machine Learning Training,This mentorship focuses on Machine Learning with practical applications.,Available,,sophomore,Junior,6,2025-06-04 00:00:00,0,796,2,7
1336,DevOps & Cloud for Real Projects,This mentorship focuses on DevOps & Cloud with practical applications.,Available,,sophomore,Junior,5,2025-06-03 00:00:00,0,716,1,5
2410,Project Management for Real Projects,This mentorship focuses on Project Management with practical applications.,Available,,junior,Senior,1,2025-04-01 00:00:00,0,325,4,21
828,Motion Design for Beginners,This mentorship focuses on Motion Design with practical applications.,Available,,senior,Mid,8,2025-10-09 00:00:00,0,660,3,17
1578,Backend Development for Beginners,This mentorship focuses on Backend Development with practical applications.,Available,,freshman,Senior,8,2024-07-09 00:00:00,0,422,1,1
929,Mastering System Design,This mentorship focuses on System Design with practical applications.,Available,,senior,Junior,3,2025-08-07 00:00:00,0,1257,1,6
60,Mastering Backend Development,This mentorship focuses on Backend Development with practical applications.,Available,,senior,Junior,2,2025-05-11 00:00:00,0,1225,1,1
1828,Introduction to Mobile Development,This mentorship focuses on Mobile Development with practical applications.,Available,,senior,Junior,7,2025-05-02 00:00:00,0,1057,1,4
444,Hands-on Product Design Training,This mentorship focuses on Product Design with practical applications.,Available,,sophomore,Junior,7,2025-08-22 00:00:00,0,434,3,15
2979,Introduction to Business Analysis,This mentorship focuses on Business Analysis with practical applications.,Available,,sophomore,Mid,3,2024-11-21 00:00:00,0,30,4,20
468,Hands-on Entrepreneurship Training,This mentorship focuses on Entrepreneurship with practical applications.,Available,,senior,Mid,6,2025-09-29 00:00:00,0,1024,4,23
3194,Introduction to Mobile Development,This mentorship focuses on Mobile Development with practical applications.,Available,,junior,Beginner,4,2025-09-15 00:00:00,0,885,1,4
1484,Introduction to Frontend Development,This mentorship focuses on Frontend Development with practical applications.,Available,,graduate,Junior,5,2025-07-19 00:00:00,0,284,1,2
3098,Mastering Branding,This mentorship focuses on Branding with practical applications.,Available,,sophomore,Junior,10,2025-04-06 00:00:00,0,332,3,18
437,System Design for Beginners,This mentorship focuses on System Design with practical applications.,Available,,freshman,Beginner,5,2025-10-10 00:00:00,0,1041,1,6
1543,Hands-on Business Analysis Training,This mentorship focuses on Business Analysis with practical applications.,Available,,graduate,Senior,2,2025-09-05 00:00:00,0,221,4,20
187,Mastering Career Coaching,This mentorship focuses on Career Coaching with practical applications.,Available,,sophomore,Junior,6,2025-04-20 00:00:00,0,986,4,22
2170,Mastering Product Management,This mentorship focuses on Product Management with practical applications.,Available,,senior,Senior,2,2024-12-14 00:00:00,0,1095,4,19
50,Frontend Development for Real Projects,This mentorship focuses on Frontend Development with practical applications.,Available,,freshman,Beginner,6,2025-04-02 00:00:00,0,1305,1,2
2189,Machine Learning for Real Projects,This mentorship focuses on Machine Learning with practical applications.,Available,,sophomore,Senior,3,2025-02-25 00:00:00,0,859,2,7
1725,DevOps & Cloud for Beginners,This mentorship focuses on DevOps & Cloud with practical applications.,Available,,senior,Mid,9,2025-10-08 00:00:00,0,466,1,5
915,Introduction to Motion Design,This mentorship focuses on Motion Design with practical applications.,Available,,junior,Senior,7,2024-07-27 00:00:00,0,41,3,17
1416,DevOps & Cloud for Beginners,This mentorship focuses on DevOps & Cloud with practical applications.,Available,,senior,Junior,8,2025-08-10 00:00:00,0,916,1,5
759,Hands-on Full Stack Development Training,This mentorship focuses on Full Stack Development with practical applications.,Available,,senior,Beginner,7,2025-06-12 00:00:00,0,1487,1,3
2710,DevOps & Cloud for Beginners,This mentorship focuses on DevOps & Cloud with practical applications.,Available,,graduate,Beginner,5,2025-08-09 00:00:00,0,503,1,5
817,Mobile Development for Real Projects,This mentorship focuses on Mobile Development with practical applications.,Available,,junior,Beginner,2,2025-03-03 00:00:00,1,1312,1,4
328,Mastering Full Stack Development,This mentorship focuses on Full Stack Development with practical applications.,Available,,sophomore,Senior,5,2025-09-16 00:00:00,0,451,1,3
1839,Mastering Data Science,This mentorship focuses on Data Science with practical applications.,Available,,senior,Mid,6,2025-08-24 00:00:00,0,1001,2,12
2940,Introduction to Data Analysis,This mentorship focuses on Data Analysis with practical applications.,Available,,graduate,Senior,2,2025-07-19 00:00:00,0,299,2,11
2655,Hands-on Entrepreneurship Training,This mentorship focuses on Entrepreneurship with practical applications.,Available,,sophomore,Junior,7,2024-05-24 00:00:00,0,621,4,23
1297,Frontend Development for Beginners,This mentorship focuses on Frontend Development with practical applications.,Available,,senior,Senior,3,2025-07-06 00:00:00,0,142,1,2
1831,Frontend Development for Beginners,This mentorship focuses on Frontend Development with practical applications.,Available,,freshman,Beginner,5,2025-09-14 00:00:00,0,1057,1,2
1964,Introduction to Branding,This mentorship focuses on Branding with practical applications.,Available,,junior,Mid,10,2025-07-31 00:00:00,0,1117,3,18
727,Introduction to Mobile Development,This mentorship focuses on Mobile Development with practical applications.,Available,,junior,Beginner,9,2025-05-10 00:00:00,0,955,1,4
2659,Mastering Data Analysis,This mentorship focuses on Data Analysis with practical applications.,Available,,graduate,Mid,3,2024-09-07 00:00:00,0,180,2,11
2291,Data Science for Beginners,This mentorship focuses on Data Science with practical applications.,Available,,sophomore,Junior,5,2025-05-15 00:00:00,0,979,2,12
2067,Computer Vision for Beginners,This mentorship focuses on Computer Vision with practical applications.,Available,,senior,Senior,9,2025-10-14 00:00:00,0,823,2,9
2339,Product Design for Beginners,This mentorship focuses on Product Design with practical applications.,Available,,sophomore,Senior,4,2025-08-03 00:00:00,0,902,3,15
553,Introduction to Computer Vision,This mentorship focuses on Computer Vision with practical applications.,Available,,sophomore,Junior,4,2025-09-08 00:00:00,0,601,2,9
660,Hands-on Graphic Design Training,This mentorship focuses on Graphic Design with practical applications.,Available,,graduate,Senior,3,2025-07-31 00:00:00,0,306,3,16
2094,Mastering Product Management,This mentorship focuses on Product Management with practical applications.,Available,,sophomore,Beginner,3,2025-09-30 00:00:00,0,1148,4,19
2180,Mastering System Design,This mentorship focuses on System Design with practical applications.,Available,,sophomore,Junior,9,2024-09-01 00:00:00,0,1333,1,6
701,Hands-on UI/UX Design Training,This mentorship focuses on UI/UX Design with practical applications.,Available,,sophomore,Junior,9,2025-07-21 00:00:00,0,407,3,14
76,Hands-on System Design Training,This mentorship focuses on System Design with practical applications.,Available,,sophomore,Beginner,3,2024-03-24 00:00:00,1,1360,1,6
565,System Design for Real Projects,This mentorship focuses on System Design with practical applications.,Available,,junior,Junior,10,2025-08-29 00:00:00,0,265,1,6
780,Mastering Graphic Design,This mentorship focuses on Graphic Design with practical applications.,Available,,graduate,Senior,4,2025-04-03 00:00:00,0,923,3,16
1466,DevOps & Cloud for Beginners,This mentorship focuses on DevOps & Cloud with practical applications.,Available,,freshman,Junior,9,2025-10-08 00:00:00,0,980,1,5
1143,Deep Learning for Real Projects,This mentorship focuses on Deep Learning with practical applications.,Available,,senior,Beginner,4,2024-09-23 00:00:00,0,753,2,8
2765,Data Analysis for Real Projects,This mentorship focuses on Data Analysis with practical applications.,Available,,graduate,Junior,9,2025-09-25 00:00:00,0,574,2,11
1532,Backend Development for Real Projects,This mentorship focuses on Backend Development with practical applications.,Available,,senior,Senior,5,2025-01-31 00:00:00,0,756,1,1
2460,Mobile Development for Real Projects,This mentorship focuses on Mobile Development with practical applications.,Available,,junior,Junior,3,2024-08-06 00:00:00,0,636,1,4
2779,Branding for Real Projects,This mentorship focuses on Branding with practical applications.,Available,,senior,Junior,9,2024-05-27 00:00:00,0,367,3,18
1867,Mastering DevOps & Cloud,This mentorship focuses on DevOps & Cloud with practical applications.,Available,,graduate,Junior,2,2024-03-02 00:00:00,0,229,1,5
1024,Mastering Frontend Development,This mentorship focuses on Frontend Development with practical applications.,Available,,graduate,Mid,8,2024-11-14 00:00:00,0,817,1,2
1812,Introduction to Product Management,This mentorship focuses on Product Management with practical applications.,Available,,sophomore,Mid,2,2025-07-27 00:00:00,0,340,4,19
2294,Mastering Backend Development,This mentorship focuses on Backend Development with practical applications.,Available,,senior,Senior,5,2025-04-13 00:00:00,0,275,1,1
692,Frontend Development for Beginners,This mentorship focuses on Frontend Development with practical applications.,Available,,sophomore,Senior,7,2025-05-04 00:00:00,0,670,1,2
73,Mastering Frontend Development,This mentorship focuses on Frontend Development with practical applications.,Available,,junior,Mid,8,2025-08-17 00:00:00,0,655,1,2
2739,Natural Language Processing for Real Projects,This mentorship focuses on Natural Language Processing with practical applications.,Available,,junior,Junior,4,2025-09-03 00:00:00,0,264,2,10
1277,Graphic Design for Beginners,This mentorship focuses on Graphic Design with practical applications.,Available,,junior,Senior,7,2025-07-30 00:00:00,0,1054,3,16
1056,Data Analysis for Beginners,This mentorship focuses on Data Analysis with practical applications.,Available,,freshman,Junior,7,2025-10-01 00:00:00,0,270,2,11
1347,Full Stack Development for Beginners,This mentorship focuses on Full Stack Development with practical applications.,Available,,graduate,Beginner,4,2025-07-18 00:00:00,0,1459,1,3
3020,DevOps & Cloud for Beginners,This mentorship focuses on DevOps & Cloud with practical applications.,Available,,freshman,Junior,5,2025-10-03 00:00:00,0,105,1,5
575,Introduction to Full Stack Development,This mentorship focuses on Full Stack Development with practical applications.,Available,,senior,Senior,6,2024-08-18 00:00:00,0,213,1,3
3117,Full Stack Development for Beginners,This mentorship focuses on Full Stack Development with practical applications.,Available,,senior,Mid,1,2025-06-08 00:00:00,0,177,1,3
938,Mastering Project Management,This mentorship focuses on Project Management with practical applications.,Available,,sophomore,Mid,5,2024-12-16 00:00:00,0,1005,4,21
2058,Mastering Data Science,This mentorship focuses on Data Science with practical applications.,Available,,senior,Beginner,9,2025-10-03 00:00:00,0,1260,2,12
806,Hands-on Entrepreneurship Training,This mentorship focuses on Entrepreneurship with practical applications.,Available,,graduate,Beginner,6,2025-06-16 00:00:00,0,1200,4,23
82,Introduction to Branding,This mentorship focuses on Branding with practical applications.,Available,,senior,Mid,5,2025-09-15 00:00:00,0,1108,3,18
732,Mobile Development for Beginners,This mentorship focuses on Mobile Development with practical applications.,Available,,junior,Beginner,6,2025-08-04 00:00:00,0,1447,1,4
3182,Introduction to Backend Development,This mentorship focuses on Backend Development with practical applications.,Available,,freshman,Beginner,8,2025-03-07 00:00:00,0,587,1,1
1387,Hands-on DevOps & Cloud Training,This mentorship focuses on DevOps & Cloud with practical applications.,Available,,senior,Beginner,7,2025-03-24 00:00:00,0,742,1,5
2583,Backend Development for Real Projects,This mentorship focuses on Backend Development with practical applications.,Available,,freshman,Senior,3,2025-09-12 00:00:00,0,892,1,1
322,Data Engineering for Real Projects,This mentorship focuses on Data Engineering with practical applications.,Available,,junior,Beginner,10,2024-07-22 00:00:00,0,680,2,13
2364,Mastering Entrepreneurship,This mentorship focuses on Entrepreneurship with practical applications.,Available,,freshman,Beginner,10,2025-07-11 00:00:00,0,1210,4,23
2896,Machine Learning for Real Projects,This mentorship focuses on Machine Learning with practical applications.,Available,,junior,Senior,4,2025-09-08 00:00:00,0,966,2,7
1188,Hands-on Frontend Development Training,This mentorship focuses on Frontend Development with practical applications.,Available,,junior,Beginner,9,2025-05-15 00:00:00,0,227,1,2
2811,Branding for Beginners,This mentorship focuses on Branding with practical applications.,Available,,sophomore,Junior,7,2025-06-13 00:00:00,0,1143,3,18
3160,Mastering Natural Language Processing,This mentorship focuses on Natural Language Processing with practical applications.,Available,,graduate,Beginner,7,2025-09-13 00:00:00,0,647,2,10
300,Mobile Development for Beginners,This mentorship focuses on Mobile Development with practical applications.,Available,,freshman,Mid,6,2025-05-12 00:00:00,0,420,1,4
2577,Backend Development for Beginners,This mentorship focuses on Backend Development with practical applications.,Available,,graduate,Senior,8,2025-09-25 00:00:00,0,1470,1,1
1619,Mastering Branding,This mentorship focuses on Branding with practical applications.,Available,,freshman,Mid,2,2024-11-17 00:00:00,0,1265,3,18
604,Business Analysis for Real Projects,This mentorship focuses on Business Analysis with practical applications.,Available,,senior,Junior,4,2025-01-20 00:00:00,0,1488,4,20
291,Introduction to DevOps & Cloud,This mentorship focuses on DevOps & Cloud with practical applications.,Available,,freshman,Junior,2,2025-06-22 00:00:00,0,973,1,5
2881,Hands-on Motion Design Training,This mentorship focuses on Motion Design with practical applications.,Available,,junior,Senior,4,2025-05-19 00:00:00,0,529,3,17
2903,Introduction to Data Science,This mentorship focuses on Data Science with practical applications.,Available,,sophomore,Mid,9,2025-09-29 00:00:00,0,1328,2,12
3122,Mastering DevOps & Cloud,This mentorship focuses on DevOps & Cloud with practical applications.,Available,,graduate,Beginner,3,2025-08-02 00:00:00,0,651,1,5
1119,Graphic Design for Beginners,This mentorship focuses on Graphic Design with practical applications.,Available,,sophomore,Beginner,6,2025-07-30 00:00:00,0,1036,3,16
2537,Hands-on Data Analysis Training,This mentorship focuses on Data Analysis with practical applications.,Available,,junior,Junior,3,2025-03-26 00:00:00,0,1320,2,11
1740,System Design for Real Projects,This mentorship focuses on System Design with practical applications.,Available,,senior,Senior,8,2025-09-22 00:00:00,0,1045,1,6
1187,Introduction to Full Stack Development,This mentorship focuses on Full Stack Development with practical applications.,Available,,sophomore,Junior,10,2024-11-01 00:00:00,0,227,1,3
1670,Computer Vision for Real Projects,This mentorship focuses on Computer Vision with practical applications.,Available,,sophomore,Mid,9,2025-10-14 00:00:00,0,233,2,9
708,Mastering Graphic Design,This mentorship focuses on Graphic Design with practical applications.,Available,,junior,Mid,5,2024-10-11 00:00:00,0,151,3,16
2499,System Design for Real Projects,This mentorship focuses on System Design with practical applications.,Available,,senior,Mid,7,2025-07-26 00:00:00,0,491,1,6
2535,Introduction to Deep Learning,This mentorship focuses on Deep Learning with practical applications.,Available,,freshman,Beginner,8,2024-12-25 00:00:00,1,1320,2,8
102,Hands-on UI/UX Design Training,This mentorship focuses on UI/UX Design with practical applications.,Available,,graduate,Beginner,3,2025-09-02 00:00:00,0,23,3,14
2951,System Design for Beginners,This mentorship focuses on System Design with practical applications.,Available,,graduate,Mid,1,2025-01-30 00:00:00,0,1190,1,6
765,Hands-on System Design Training,This mentorship focuses on System Design with practical applications.,Available,,junior,Mid,7,2025-09-05 00:00:00,0,1008,1,6
1930,Mastering Full Stack Development,This mentorship focuses on Full Stack Development with practical applications.,Available,,sophomore,Junior,9,2025-04-24 00:00:00,0,499,1,3
1319,System Design for Beginners,This mentorship focuses on System Design with practical applications.,Available,,graduate,Senior,6,2025-09-19 00:00:00,0,1428,1,6
696,Hands-on Mobile Development Training,This mentorship focuses on Mobile Development with practical applications.,Available,,senior,Beginner,6,2025-10-11 00:00:00,0,648,1,4
1095,Data Analysis for Real Projects,This mentorship focuses on Data Analysis with practical applications.,Available,,junior,Beginner,10,2025-07-15 00:00:00,0,1454,2,11
98,Introduction to System Design,This mentorship focuses on System Design with practical applications.,Available,,sophomore,Mid,9,2025-08-24 00:00:00,0,239,1,6
150,UI/UX Design for Real Projects,This mentorship focuses on UI/UX Design with practical applications.,Available,,junior,Mid,6,2025-06-01 00:00:00,0,1408,3,14
1179,Mastering DevOps & Cloud,This mentorship focuses on DevOps & Cloud with practical applications.,Available,,senior,Junior,5,2025-02-27 00:00:00,0,890,1,5
1288,Introduction to Mobile Development,This mentorship focuses on Mobile Development with practical applications.,Available,,senior,Junior,6,2025-08-07 00:00:00,0,288,1,4
2679,Full Stack Development for Real Projects,This mentorship focuses on Full Stack Development with practical applications.,Available,,senior,Beginner,4,2025-07-17 00:00:00,0,781,1,3
2109,Backend Development for Real Projects,This mentorship focuses on Backend Development with practical applications.,Available,,senior,Senior,5,2025-09-22 00:00:00,0,349,1,1
242,Hands-on Full Stack Development Training,This mentorship focuses on Full Stack Development with practical applications.,Available,,freshman,Senior,8,2025-07-24 00:00:00,0,883,1,3
2593,Mastering Machine Learning,This mentorship focuses on Machine Learning with practical applications.,Available,,freshman,Mid,8,2025-07-28 00:00:00,0,597,2,7
2849,Hands-on Natural Language Processing Training,This mentorship focuses on Natural Language Processing with practical applications.,Available,,graduate,Junior,2,2025-03-12 00:00:00,0,488,2,10
2114,Mastering Product Design,This mentorship focuses on Product Design with practical applications.,Available,,freshman,Senior,9,2025-08-22 00:00:00,0,604,3,15
614,System Design for Real Projects,This mentorship focuses on System Design with practical applications.,Available,,senior,Mid,10,2025-02-25 00:00:00,0,1034,1,6
3085,System Design for Beginners,This mentorship focuses on System Design with practical applications.,Available,,freshman,Mid,3,2025-07-23 00:00:00,0,353,1,6
2144,Mastering Data Engineering,This mentorship focuses on Data Engineering with practical applications.,Available,,senior,Senior,6,2025-07-14 00:00:00,0,201,2,13
2595,Hands-on Data Engineering Training,This mentorship focuses on Data Engineering with practical applications.,Available,,junior,Senior,3,2025-10-14 00:00:00,0,597,2,13
310,Deep Learning for Real Projects,This mentorship focuses on Deep Learning with practical applications.,Available,,senior,Senior,8,2024-02-25 00:00:00,0,219,2,8
1298,DevOps & Cloud for Real Projects,This mentorship focuses on DevOps & Cloud with practical applications.,Available,,senior,Junior,3,2025-09-07 00:00:00,0,142,1,5
1799,Mastering DevOps & Cloud,This mentorship focuses on DevOps & Cloud with practical applications.,Available,,graduate,Junior,3,2025-04-13 00:00:00,0,359,1,5
1399,Hands-on Frontend Development Training,This mentorship focuses on Frontend Development with practical applications.,Available,,graduate,Beginner,9,2024-07-20 00:00:00,0,1282,1,2
297,Frontend Development for Beginners,This mentorship focuses on Frontend Development with practical applications.,Available,,freshman,Beginner,8,2024-05-19 00:00:00,0,420,1,2
1561,Frontend Development for Beginners,This mentorship focuses on Frontend Development with practical applications.,Available,,graduate,Beginner,5,2024-09-15 00:00:00,0,1258,1,2
1528,Product Management for Real Projects,This mentorship focuses on Product Management with practical applications.,Available,,junior,Mid,5,2025-02-07 00:00:00,0,579,4,19
662,Hands-on Motion Design Training,This mentorship focuses on Motion Design with practical applications.,Available,,graduate,Mid,7,2025-08-08 00:00:00,0,306,3,17
1332,System Design for Beginners,This mentorship focuses on System Design with practical applications.,Available,,sophomore,Mid,2,2024-11-04 00:00:00,0,545,1,6
823,Hands-on Data Engineering Training,This mentorship focuses on Data Engineering with practical applications.,Available,,sophomore,Junior,3,2025-09-13 00:00:00,0,554,2,13
2120,Mastering DevOps & Cloud,This mentorship focuses on DevOps & Cloud with practical applications.,Available,,sophomore,Mid,4,2025-04-21 00:00:00,0,1021,1,5
2216,Introduction to Deep Learning,This mentorship focuses on Deep Learning with practical applications.,Available,,senior,Mid,9,2025-04-22 00:00:00,0,542,2,8
1549,Career Coaching for Beginners,This mentorship focuses on Career Coaching with practical applications.,Available,,junior,Senior,5,2025-07-26 00:00:00,0,690,4,22
2155,Hands-on Motion Design Training,This mentorship focuses on Motion Design with practical applications.,Available,,junior,Beginner,9,2024-12-26 00:00:00,0,1330,3,17
2045,Data Science for Real Projects,This mentorship focuses on Data Science with practical applications.,Available,,graduate,Senior,3,2024-08-16 00:00:00,0,148,2,12
3054,Hands-on DevOps & Cloud Training,This mentorship focuses on DevOps & Cloud with practical applications.,Available,,freshman,Junior,10,2024-03-27 00:00:00,0,1443,1,5
1949,Business Analysis for Beginners,This mentorship focuses on Business Analysis with practical applications.,Available,,sophomore,Senior,8,2025-09-26 00:00:00,0,429,4,20
2434,Introduction to Motion Design,This mentorship focuses on Motion Design with practical applications.,Available,,junior,Mid,4,2025-04-02 00:00:00,0,310,3,17
3023,Hands-on Data Analysis Training,This mentorship focuses on Data Analysis with practical applications.,Available,,freshman,Mid,7,2025-06-18 00:00:00,0,1186,2,11
621,Mastering Data Analysis,This mentorship focuses on Data Analysis with practical applications.,Available,,senior,Beginner,5,2025-10-06 00:00:00,0,1350,2,11
1362,Motion Design for Beginners,This mentorship focuses on Motion Design with practical applications.,Available,,senior,Senior,3,2025-08-27 00:00:00,0,794,3,17
2980,Introduction to Data Engineering,This mentorship focuses on Data Engineering with practical applications.,Available,,sophomore,Mid,4,2024-05-14 00:00:00,0,1331,2,13
1703,Hands-on System Design Training,This mentorship focuses on System Design with practical applications.,Available,,junior,Senior,4,2025-05-24 00:00:00,0,1373,1,6
123,Hands-on Mobile Development Training,This mentorship focuses on Mobile Development with practical applications.,Available,,junior,Senior,7,2025-10-12 00:00:00,0,870,1,4
